group1,group2,meandiff,p-adj,lower,upper,reject
question_institution_cah_age_comment_google/bigbird-roberta-base,question_institution_comment_allenai/longformer-base-4096,0.0709,0.9942,-0.046,0.1878,False
question_institution_cah_age_comment_google/bigbird-roberta-base,question_institution_comment_google-bert/bert-base-uncased,-0.0158,1.0,-0.1327,0.1012,False
question_institution_cah_age_comment_google/bigbird-roberta-base,question_institution_comment_google/bigbird-roberta-base,0.0127,1.0,-0.1042,0.1296,False
question_institution_cah_age_comment_google/bigbird-roberta-base,question_institution_comment_intfloat/e5-small-v2,-0.0808,0.9159,-0.1978,0.0361,False
question_institution_cah_age_comment_google/bigbird-roberta-base,question_institution_comment_qwen3-embedding:8b,-0.1158,0.0581,-0.2327,0.0011,False
question_institution_cah_age_comment_google/bigbird-roberta-base,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1295,0.0074,-0.2464,-0.0125,True
question_institution_cah_age_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_qwen3-embedding:8b,0.0479,1.0,-0.0691,0.1648,False
question_institution_cah_age_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0473,1.0,-0.1642,0.0696,False
question_institution_cah_age_comment_intfloat/e5-small-v2,question_institution_cah_comment_allenai/longformer-base-4096,0.1733,0.0,0.0564,0.2902,True
question_institution_cah_age_comment_intfloat/e5-small-v2,question_institution_cah_comment_google-bert/bert-base-uncased,-0.0137,1.0,-0.1307,0.1032,False
question_institution_cah_age_comment_intfloat/e5-small-v2,question_institution_cah_comment_google/bigbird-roberta-base,0.1146,0.0685,-0.0023,0.2315,False
question_institution_cah_age_comment_intfloat/e5-small-v2,question_institution_cah_comment_intfloat/e5-small-v2,-0.0449,1.0,-0.1618,0.0721,False
question_institution_cah_age_comment_intfloat/e5-small-v2,question_institution_cah_comment_qwen3-embedding:8b,-0.0068,1.0,-0.1238,0.1101,False
question_institution_cah_age_comment_intfloat/e5-small-v2,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.075,0.9789,-0.1919,0.0419,False
question_institution_cah_age_comment_intfloat/e5-small-v2,question_institution_comment_allenai/longformer-base-4096,0.1638,0.0,0.0469,0.2807,True
question_institution_cah_age_comment_intfloat/e5-small-v2,question_institution_comment_google-bert/bert-base-uncased,0.0771,0.9632,-0.0398,0.194,False
question_institution_cah_age_comment_intfloat/e5-small-v2,question_institution_comment_google/bigbird-roberta-base,0.1055,0.201,-0.0114,0.2225,False
question_institution_cah_age_comment_intfloat/e5-small-v2,question_institution_comment_intfloat/e5-small-v2,0.012,1.0,-0.1049,0.1289,False
question_institution_cah_age_comment_intfloat/e5-small-v2,question_institution_comment_qwen3-embedding:8b,-0.023,1.0,-0.1399,0.094,False
question_institution_cah_age_comment_intfloat/e5-small-v2,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0366,1.0,-0.1535,0.0803,False
question_institution_cah_age_comment_qwen3-embedding:8b,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0951,0.5014,-0.212,0.0218,False
question_institution_cah_age_comment_qwen3-embedding:8b,question_institution_cah_comment_allenai/longformer-base-4096,0.1254,0.0142,0.0085,0.2424,True
question_institution_cah_age_comment_qwen3-embedding:8b,question_institution_cah_comment_google-bert/bert-base-uncased,-0.0616,0.9999,-0.1785,0.0553,False
question_institution_cah_age_comment_qwen3-embedding:8b,question_institution_cah_comment_google/bigbird-roberta-base,0.0667,0.9989,-0.0502,0.1836,False
question_institution_cah_age_comment_qwen3-embedding:8b,question_institution_cah_comment_intfloat/e5-small-v2,-0.0927,0.5855,-0.2096,0.0242,False
question_institution_cah_age_comment_qwen3-embedding:8b,question_institution_cah_comment_qwen3-embedding:8b,-0.0547,1.0,-0.1716,0.0622,False
question_institution_cah_age_comment_qwen3-embedding:8b,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1229,0.0211,-0.2398,-0.0059,True
question_institution_cah_age_comment_qwen3-embedding:8b,question_institution_comment_allenai/longformer-base-4096,0.1159,0.0573,-0.001,0.2328,False
question_institution_cah_age_comment_qwen3-embedding:8b,question_institution_comment_google-bert/bert-base-uncased,0.0292,1.0,-0.0877,0.1462,False
question_institution_cah_age_comment_qwen3-embedding:8b,question_institution_comment_google/bigbird-roberta-base,0.0577,1.0,-0.0592,0.1746,False
question_institution_cah_age_comment_qwen3-embedding:8b,question_institution_comment_intfloat/e5-small-v2,-0.0358,1.0,-0.1528,0.0811,False
question_institution_cah_age_comment_qwen3-embedding:8b,question_institution_comment_qwen3-embedding:8b,-0.0708,0.9944,-0.1877,0.0461,False
question_institution_cah_age_comment_qwen3-embedding:8b,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0844,0.842,-0.2014,0.0325,False
question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_allenai/longformer-base-4096,0.2206,0.0,0.1037,0.3375,True
question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_google-bert/bert-base-uncased,0.0335,1.0,-0.0834,0.1505,False
question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_google/bigbird-roberta-base,0.1619,0.0,0.0449,0.2788,True
question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_intfloat/e5-small-v2,0.0024,1.0,-0.1145,0.1193,False
question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_qwen3-embedding:8b,0.0404,1.0,-0.0765,0.1573,False
question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0277,1.0,-0.1447,0.0892,False
question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_allenai/longformer-base-4096,0.211,0.0,0.0941,0.328,True
question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_google-bert/bert-base-uncased,0.1244,0.0168,0.0075,0.2413,True
question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_google/bigbird-roberta-base,0.1528,0.0001,0.0359,0.2697,True
question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_intfloat/e5-small-v2,0.0593,1.0,-0.0576,0.1762,False
question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_qwen3-embedding:8b,0.0243,1.0,-0.0926,0.1412,False
question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,0.0107,1.0,-0.1062,0.1276,False
question_institution_cah_comment_allenai/longformer-base-4096,question_institution_cah_comment_google-bert/bert-base-uncased,-0.187,0.0,-0.304,-0.0701,True
question_institution_cah_comment_allenai/longformer-base-4096,question_institution_cah_comment_google/bigbird-roberta-base,-0.0587,1.0,-0.1756,0.0582,False
question_institution_cah_comment_allenai/longformer-base-4096,question_institution_cah_comment_intfloat/e5-small-v2,-0.2182,0.0,-0.3351,-0.1012,True
question_institution_cah_comment_allenai/longformer-base-4096,question_institution_cah_comment_qwen3-embedding:8b,-0.1801,0.0,-0.2971,-0.0632,True
question_institution_cah_comment_allenai/longformer-base-4096,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2483,0.0,-0.3652,-0.1314,True
question_institution_cah_comment_allenai/longformer-base-4096,question_institution_comment_allenai/longformer-base-4096,-0.0095,1.0,-0.1264,0.1074,False
question_institution_cah_comment_allenai/longformer-base-4096,question_institution_comment_google-bert/bert-base-uncased,-0.0962,0.4649,-0.2131,0.0207,False
question_institution_cah_comment_allenai/longformer-base-4096,question_institution_comment_google/bigbird-roberta-base,-0.0678,0.9983,-0.1847,0.0492,False
question_institution_cah_comment_allenai/longformer-base-4096,question_institution_comment_intfloat/e5-small-v2,-0.1613,0.0,-0.2782,-0.0444,True
question_institution_cah_comment_allenai/longformer-base-4096,question_institution_comment_qwen3-embedding:8b,-0.1963,0.0,-0.3132,-0.0793,True
question_institution_cah_comment_allenai/longformer-base-4096,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2099,0.0,-0.3268,-0.093,True
question_institution_cah_comment_google-bert/bert-base-uncased,question_institution_cah_comment_google/bigbird-roberta-base,0.1283,0.009,0.0114,0.2452,True
question_institution_cah_comment_google-bert/bert-base-uncased,question_institution_cah_comment_intfloat/e5-small-v2,-0.0311,1.0,-0.148,0.0858,False
question_institution_cah_comment_google-bert/bert-base-uncased,question_institution_cah_comment_qwen3-embedding:8b,0.0069,1.0,-0.11,0.1238,False
question_institution_cah_comment_google-bert/bert-base-uncased,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0613,0.9999,-0.1782,0.0556,False
question_institution_cah_comment_google-bert/bert-base-uncased,question_institution_comment_allenai/longformer-base-4096,0.1775,0.0,0.0606,0.2944,True
question_institution_cah_comment_google-bert/bert-base-uncased,question_institution_comment_google-bert/bert-base-uncased,0.0908,0.6503,-0.0261,0.2078,False
question_institution_cah_comment_google-bert/bert-base-uncased,question_institution_comment_google/bigbird-roberta-base,0.1193,0.0359,0.0024,0.2362,True
question_institution_cah_comment_google-bert/bert-base-uncased,question_institution_comment_intfloat/e5-small-v2,0.0258,1.0,-0.0912,0.1427,False
question_institution_cah_comment_google-bert/bert-base-uncased,question_institution_comment_qwen3-embedding:8b,-0.0092,1.0,-0.1261,0.1077,False
question_institution_cah_comment_google-bert/bert-base-uncased,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0229,1.0,-0.1398,0.0941,False
question_institution_cah_comment_google/bigbird-roberta-base,question_institution_cah_comment_intfloat/e5-small-v2,-0.1594,0.0,-0.2764,-0.0425,True
question_institution_cah_comment_google/bigbird-roberta-base,question_institution_cah_comment_qwen3-embedding:8b,-0.1214,0.0262,-0.2383,-0.0045,True
question_institution_cah_comment_google/bigbird-roberta-base,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1896,0.0,-0.3065,-0.0727,True
question_institution_cah_comment_google/bigbird-roberta-base,question_institution_comment_allenai/longformer-base-4096,0.0492,1.0,-0.0677,0.1661,False
question_institution_cah_comment_google/bigbird-roberta-base,question_institution_comment_google-bert/bert-base-uncased,-0.0375,1.0,-0.1544,0.0794,False
question_institution_cah_comment_google/bigbird-roberta-base,question_institution_comment_google/bigbird-roberta-base,-0.009,1.0,-0.126,0.1079,False
question_institution_cah_comment_google/bigbird-roberta-base,question_institution_comment_intfloat/e5-small-v2,-0.1026,0.2714,-0.2195,0.0144,False
question_institution_cah_comment_google/bigbird-roberta-base,question_institution_comment_qwen3-embedding:8b,-0.1375,0.0018,-0.2545,-0.0206,True
question_institution_cah_comment_google/bigbird-roberta-base,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1512,0.0001,-0.2681,-0.0343,True
question_institution_cah_comment_intfloat/e5-small-v2,question_institution_cah_comment_qwen3-embedding:8b,0.038,1.0,-0.0789,0.1549,False
question_institution_cah_comment_intfloat/e5-small-v2,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0302,1.0,-0.1471,0.0868,False
question_institution_cah_comment_intfloat/e5-small-v2,question_institution_comment_allenai/longformer-base-4096,0.2086,0.0,0.0917,0.3256,True
question_institution_cah_comment_intfloat/e5-small-v2,question_institution_comment_google-bert/bert-base-uncased,0.122,0.0242,0.005,0.2389,True
question_institution_cah_comment_intfloat/e5-small-v2,question_institution_comment_google/bigbird-roberta-base,0.1504,0.0002,0.0335,0.2673,True
question_institution_cah_comment_intfloat/e5-small-v2,question_institution_comment_intfloat/e5-small-v2,0.0569,1.0,-0.06,0.1738,False
question_institution_cah_comment_intfloat/e5-small-v2,question_institution_comment_qwen3-embedding:8b,0.0219,1.0,-0.095,0.1388,False
question_institution_cah_comment_intfloat/e5-small-v2,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,0.0083,1.0,-0.1087,0.1252,False
question_institution_cah_comment_qwen3-embedding:8b,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0682,0.998,-0.1851,0.0488,False
question_institution_cah_comment_qwen3-embedding:8b,question_institution_comment_allenai/longformer-base-4096,0.1706,0.0,0.0537,0.2875,True
question_institution_cah_comment_qwen3-embedding:8b,question_institution_comment_google-bert/bert-base-uncased,0.084,0.8539,-0.033,0.2009,False
question_institution_cah_comment_qwen3-embedding:8b,question_institution_comment_google/bigbird-roberta-base,0.1124,0.0909,-0.0045,0.2293,False
question_institution_cah_comment_qwen3-embedding:8b,question_institution_comment_intfloat/e5-small-v2,0.0189,1.0,-0.0981,0.1358,False
question_institution_cah_comment_qwen3-embedding:8b,question_institution_comment_qwen3-embedding:8b,-0.0161,1.0,-0.133,0.1008,False
question_institution_cah_comment_qwen3-embedding:8b,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0297,1.0,-0.1467,0.0872,False
question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_allenai/longformer-base-4096,0.2388,0.0,0.1219,0.3557,True
question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_google-bert/bert-base-uncased,0.1521,0.0001,0.0352,0.269,True
question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_google/bigbird-roberta-base,0.1805,0.0,0.0636,0.2975,True
question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_intfloat/e5-small-v2,0.087,0.7724,-0.0299,0.2039,False
question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_qwen3-embedding:8b,0.0521,1.0,-0.0649,0.169,False
question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,0.0384,1.0,-0.0785,0.1553,False
question_institution_comment_allenai/longformer-base-4096,question_institution_comment_google-bert/bert-base-uncased,-0.0867,0.7828,-0.2036,0.0302,False
question_institution_comment_allenai/longformer-base-4096,question_institution_comment_google/bigbird-roberta-base,-0.0582,1.0,-0.1752,0.0587,False
question_institution_comment_allenai/longformer-base-4096,question_institution_comment_intfloat/e5-small-v2,-0.1518,0.0001,-0.2687,-0.0348,True
question_institution_comment_allenai/longformer-base-4096,question_institution_comment_qwen3-embedding:8b,-0.1867,0.0,-0.3037,-0.0698,True
question_institution_comment_allenai/longformer-base-4096,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2004,0.0,-0.3173,-0.0834,True
